transaction_id,year,transaction_time,Day_Shifts,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue_generated
225,2025,13:04:37,Afternoon,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
226,2025,13:04:51,Afternoon,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
227,2025,13:05:56,Afternoon,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
228,2025,13:07:37,Afternoon,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
229,2025,13:09:03,Afternoon,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
230,2025,13:12:03,Afternoon,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
231,2025,13:13:09,Afternoon,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75
232,2025,13:17:30,Afternoon,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
233,2025,13:17:32,Afternoon,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
234,2025,13:18:34,Afternoon,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
235,2025,13:19:09,Afternoon,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
236,2025,13:19:09,Afternoon,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
237,2025,13:19:36,Afternoon,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
238,2025,13:19:56,Afternoon,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
239,2025,13:20:51,Afternoon,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
240,2025,13:21:23,Afternoon,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
241,2025,13:22:11,Afternoon,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
242,2025,13:22:45,Afternoon,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
243,2025,13:23:54,Afternoon,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
244,2025,13:24:29,Afternoon,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
245,2025,13:30:49,Afternoon,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
246,2025,13:32:07,Afternoon,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
247,2025,13:32:34,Afternoon,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
248,2025,13:34:12,Afternoon,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
249,2025,13:38:09,Afternoon,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
250,2025,13:38:11,Afternoon,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
251,2025,13:39:41,Afternoon,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3
252,2025,13:40:47,Afternoon,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
253,2025,13:41:09,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
254,2025,13:42:10,Afternoon,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
255,2025,13:42:49,Afternoon,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
256,2025,13:42:58,Afternoon,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
257,2025,13:42:58,Afternoon,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
258,2025,13:43:18,Afternoon,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
259,2025,13:43:18,Afternoon,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
260,2025,13:43:41,Afternoon,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
261,2025,13:44:26,Afternoon,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
262,2025,13:47:51,Afternoon,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
263,2025,13:49:03,Afternoon,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
264,2025,13:50:09,Afternoon,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
265,2025,13:50:47,Afternoon,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
266,2025,13:51:56,Afternoon,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6
267,2025,13:53:04,Afternoon,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
268,2025,13:53:31,Afternoon,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
269,2025,13:54:18,Afternoon,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4
270,2025,13:55:04,Afternoon,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
271,2025,13:55:50,Afternoon,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
272,2025,13:56:15,Afternoon,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5
273,2025,13:56:24,Afternoon,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
274,2025,13:57:34,Afternoon,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
275,2025,13:57:34,Afternoon,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
276,2025,13:58:10,Afternoon,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
277,2025,13:58:11,Afternoon,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
278,2025,13:59:58,Afternoon,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
279,2025,14:03:34,Afternoon,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
280,2025,14:03:34,Afternoon,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
281,2025,14:03:41,Afternoon,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3
282,2025,14:07:12,Afternoon,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
283,2025,14:07:56,Afternoon,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
284,2025,14:08:03,Afternoon,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
285,2025,14:08:03,Afternoon,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
286,2025,14:11:14,Afternoon,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5
287,2025,14:13:28,Afternoon,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2
288,2025,14:19:57,Afternoon,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
289,2025,14:20:06,Afternoon,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
290,2025,14:20:08,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
291,2025,14:22:01,Afternoon,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
292,2025,14:22:38,Afternoon,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
293,2025,14:23:28,Afternoon,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
294,2025,14:23:28,Afternoon,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
295,2025,14:24:55,Afternoon,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
296,2025,14:24:55,Afternoon,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
297,2025,14:25:32,Afternoon,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
298,2025,14:25:39,Afternoon,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6
299,2025,14:26:36,Afternoon,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
300,2025,14:29:05,Afternoon,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg,6
301,2025,14:29:50,Afternoon,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,6
302,2025,14:29:50,Afternoon,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
303,2025,14:30:51,Afternoon,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
304,2025,14:30:58,Afternoon,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
305,2025,14:31:26,Afternoon,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
306,2025,14:32:20,Afternoon,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
307,2025,14:32:42,Afternoon,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
308,2025,14:32:54,Afternoon,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
309,2025,14:35:47,Afternoon,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4
310,2025,14:36:23,Afternoon,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
311,2025,14:36:35,Afternoon,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
312,2025,14:37:48,Afternoon,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
313,2025,14:39:06,Afternoon,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
314,2025,14:39:48,Afternoon,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
315,2025,14:42:39,Afternoon,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
316,2025,14:43:13,Afternoon,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
317,2025,14:45:31,Afternoon,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
318,2025,14:46:09,Afternoon,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
319,2025,14:47:29,Afternoon,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
320,2025,14:47:29,Afternoon,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
321,2025,14:49:49,Afternoon,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,6
322,2025,14:51:19,Afternoon,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
323,2025,14:55:34,Afternoon,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
324,2025,14:58:07,Afternoon,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
325,2025,14:58:35,Afternoon,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
326,2025,15:02:04,Afternoon,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
327,2025,15:02:28,Afternoon,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
328,2025,15:06:27,Afternoon,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
329,2025,15:08:28,Afternoon,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6
330,2025,15:09:37,Afternoon,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
331,2025,15:09:54,Afternoon,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
332,2025,15:10:10,Afternoon,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
333,2025,15:10:10,Afternoon,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
334,2025,15:12:22,Afternoon,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
335,2025,15:12:54,Afternoon,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5
336,2025,15:14:19,Afternoon,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6
337,2025,15:16:37,Afternoon,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
338,2025,15:18:56,Afternoon,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
339,2025,15:19:34,Afternoon,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
340,2025,15:21:05,Afternoon,2,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6
341,2025,15:22:11,Afternoon,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
342,2025,15:24:01,Afternoon,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3
343,2025,15:25:09,Afternoon,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
344,2025,15:27:11,Afternoon,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
345,2025,15:28:29,Afternoon,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
346,2025,15:28:54,Afternoon,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
347,2025,15:29:24,Afternoon,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
348,2025,15:29:24,Afternoon,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
349,2025,15:30:16,Afternoon,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3
350,2025,15:30:27,Afternoon,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
351,2025,15:30:58,Afternoon,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
352,2025,15:30:58,Afternoon,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
353,2025,15:33:36,Afternoon,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
354,2025,15:33:36,Afternoon,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
355,2025,15:34:10,Afternoon,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
356,2025,15:34:10,Afternoon,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
357,2025,15:36:59,Afternoon,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6
358,2025,15:39:44,Afternoon,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
359,2025,15:42:20,Afternoon,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
360,2025,15:45:16,Afternoon,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
361,2025,15:46:34,Afternoon,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
362,2025,15:51:15,Afternoon,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
363,2025,15:52:23,Afternoon,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
364,2025,15:52:23,Afternoon,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
365,2025,15:53:55,Afternoon,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7
366,2025,15:55:45,Afternoon,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3
367,2025,15:55:50,Afternoon,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
368,2025,15:58:55,Afternoon,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
369,2025,16:00:23,Afternoon,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
370,2025,16:02:07,Afternoon,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
371,2025,16:03:30,Afternoon,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
372,2025,16:03:54,Afternoon,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
373,2025,16:04:10,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
374,2025,16:06:04,Afternoon,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
375,2025,16:07:20,Afternoon,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5
376,2025,16:08:59,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
377,2025,16:10:37,Afternoon,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
378,2025,16:12:00,Afternoon,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3
379,2025,16:17:06,Afternoon,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
380,2025,16:17:52,Afternoon,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
381,2025,16:19:00,Afternoon,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5
382,2025,16:19:17,Afternoon,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
383,2025,16:19:26,Afternoon,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
384,2025,16:20:07,Afternoon,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
385,2025,16:22:07,Afternoon,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
386,2025,16:22:38,Afternoon,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2
387,2025,16:25:28,Afternoon,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
388,2025,16:27:42,Afternoon,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
389,2025,16:28:00,Afternoon,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6
390,2025,16:28:57,Afternoon,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
391,2025,16:29:36,Afternoon,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7
392,2025,16:30:12,Afternoon,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
393,2025,16:33:35,Afternoon,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
394,2025,16:35:11,Afternoon,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
395,2025,16:39:24,Afternoon,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
396,2025,16:39:27,Afternoon,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
397,2025,16:40:18,Afternoon,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
398,2025,16:40:19,Afternoon,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
399,2025,16:41:51,Afternoon,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
400,2025,16:43:33,Afternoon,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
401,2025,16:44:46,Afternoon,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
402,2025,16:47:05,Afternoon,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5
403,2025,16:47:05,Afternoon,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
404,2025,16:48:31,Afternoon,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5
405,2025,16:49:19,Afternoon,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3
406,2025,16:49:19,Afternoon,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
407,2025,16:49:38,Afternoon,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
408,2025,16:52:13,Afternoon,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5
409,2025,16:52:51,Afternoon,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
410,2025,16:56:48,Afternoon,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2
411,2025,16:58:42,Afternoon,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
412,2025,16:58:42,Afternoon,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
413,2025,17:01:03,Evening,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
414,2025,17:01:31,Evening,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5
415,2025,17:03:21,Evening,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
416,2025,17:05:44,Evening,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
417,2025,17:09:18,Evening,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6
418,2025,17:10:34,Evening,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
419,2025,17:10:35,Evening,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
420,2025,17:11:58,Evening,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
421,2025,17:13:17,Evening,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
422,2025,17:16:17,Evening,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
423,2025,17:17:19,Evening,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8
424,2025,17:17:22,Evening,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
425,2025,17:18:36,Evening,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
426,2025,17:19:08,Evening,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
427,2025,17:19:08,Evening,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
428,2025,17:19:11,Evening,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
429,2025,17:19:28,Evening,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4
430,2025,17:19:49,Evening,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6
431,2025,17:19:49,Evening,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
432,2025,17:20:02,Evening,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5
433,2025,17:20:02,Evening,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3
434,2025,17:22:36,Evening,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
435,2025,17:23:03,Evening,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
436,2025,17:23:04,Evening,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
437,2025,17:25:45,Evening,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7
438,2025,17:26:15,Evening,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1
439,2025,17:26:15,Evening,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
440,2025,17:28:42,Evening,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,3
441,2025,17:28:42,Evening,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
442,2025,17:29:25,Evening,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5
443,2025,17:29:25,Evening,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
444,2025,17:34:47,Evening,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5
445,2025,17:35:26,Evening,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3
